time_s,from_AP,to_AP,SNR_new_dB,BER_new,Reff_new_Mbps,ho_time_est_s
0.000000,none,7,18.408425,0.000000,0.300000,0.002667
0.200000,7,8,11.266046,0.000127,0.271048,0.002952
0.600000,8,9,16.445702,0.000000,0.300000,0.002667
0.900000,9,10,14.170533,0.000000,0.299962,0.002667
1.200000,10,11,11.266046,0.000127,0.271048,0.002952
1.600000,11,12,16.445702,0.000000,0.300000,0.002667
1.900000,12,13,14.170533,0.000000,0.299962,0.002667
