time_s,from_AP,to_AP,SNR_new_dB,BER_new,Reff_new_Mbps,ho_time_est_s
103.200000,14,7,8.881408,0.002717,0.034041,0.023501
103.500000,7,14,5.922337,0.023992,0.000000,730189.942445
103.700000,14,15,14.404001,0.000000,0.299982,0.002667
103.900000,15,none,0.000000,0.500000,0.000000,0.000000
104.000000,none,7,12.927932,0.000005,0.298871,0.002677
104.300000,7,14,10.191003,0.000613,0.183632,0.004357
105.000000,14,21,13.651162,0.000001,0.299823,0.002668
105.200000,21,none,0.000000,0.500000,0.000000,0.000000
105.300000,none,22,12.992540,0.000004,0.299032,0.002675
105.600000,22,15,7.536745,0.008623,0.000294,2.721743
105.800000,15,22,11.248362,0.000131,0.270239,0.002960
106.100000,22,23,4.896251,0.039445,0.000000,255523383113.219635
107.900000,23,none,0.000000,0.500000,0.000000,0.000000
108.000000,none,17,8.664506,0.003348,0.020510,0.039006
108.100000,17,24,14.861766,0.000000,0.299996,0.002667
108.800000,24,25,19.064246,0.000000,0.300000,0.002667
109.100000,25,18,16.380548,0.000000,0.300000,0.002667
109.500000,18,11,8.759685,0.003058,0.025880,0.030912
110.600000,11,4,16.192909,0.000000,0.300000,0.002667
111.400000,4,11,13.903509,0.000000,0.299914,0.002667
112.100000,11,none,0.000000,0.500000,0.000000,0.000000
112.200000,none,3,4.764946,0.041744,0.000000,1715657000903.045898
112.500000,3,none,0.000000,0.500000,0.000000,0.000000
112.600000,none,9,11.131128,0.000158,0.264413,0.003026
112.900000,9,none,0.000000,0.500000,0.000000,0.000000
113.000000,none,8,5.412736,0.031103,0.000000,253516824.417827
113.800000,8,1,12.400930,0.000015,0.296353,0.002699
115.700000,1,2,6.842559,0.013956,0.000004,203.751682
116.100000,2,9,7.415229,0.009429,0.000153,5.215962
117.200000,9,8,10.576991,0.000363,0.224356,0.003566
118.100000,8,2,5.432288,0.030810,0.000000,198969482.700531
118.500000,2,1,11.766063,0.000053,0.287488,0.002783
