time_s,ue_x,ue_y,serving_AP,SNR_AP0_dB,SNR_AP1_dB,SNR_AP2_dB,SNR_AP3_dB,SNR_AP4_dB,SNR_AP5_dB
5.600000,3.159850,8.874758,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.700000,3.060576,8.886789,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.800000,2.961303,8.898821,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.900000,2.862029,8.910853,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.000000,2.762756,8.922885,2,0.000000,0.000000,16.835834,0.000000,0.000000,0.000000
6.100000,2.859997,8.899560,2,0.000000,0.000000,16.714123,0.000000,0.000000,0.000000
6.200000,2.957239,8.876235,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.300000,3.054481,8.852910,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.400000,3.151722,8.829585,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.500000,3.248964,8.806260,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.600000,3.346206,8.782935,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.700000,3.443447,8.759610,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.800000,3.540689,8.736285,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.900000,3.637931,8.712960,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.000000,3.735172,8.689635,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.100000,3.832414,8.666310,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.200000,3.929656,8.642985,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.300000,4.026897,8.619660,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.400000,4.124139,8.596335,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.500000,4.221381,8.573010,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.600000,4.164583,8.655314,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.700000,4.107786,8.737619,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.800000,4.050989,8.819924,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.900000,3.994191,8.902228,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.000000,3.937394,8.984533,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.100000,3.880596,9.066838,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.200000,3.823799,9.149142,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.300000,3.767002,9.231447,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.400000,3.710204,9.313752,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.500000,3.653407,9.396056,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.600000,3.596610,9.478361,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.700000,3.539812,9.560666,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.800000,3.483015,9.642970,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.900000,3.426218,9.725275,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.000000,3.369420,9.807580,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.100000,3.458482,9.853054,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.200000,3.547544,9.898529,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.300000,3.636607,9.944004,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.400000,3.725669,9.989478,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.500000,3.814731,10.034953,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.600000,3.903793,10.080427,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.700000,3.992855,10.125902,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.800000,4.081917,10.171377,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.900000,4.170979,10.216851,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.000000,4.260041,10.262326,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.100000,4.349103,10.307801,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.200000,4.438166,10.353275,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.300000,4.527228,10.398750,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.400000,4.616290,10.444224,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.500000,4.705352,10.489699,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.600000,4.605991,10.500985,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.700000,4.506630,10.512272,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.800000,4.407269,10.523558,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.900000,4.307908,10.534844,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.000000,4.208547,10.546131,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.100000,4.109186,10.557417,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.200000,4.009825,10.568703,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.300000,3.910463,10.579990,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.400000,3.811102,10.591276,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.500000,3.711741,10.602562,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.600000,3.612380,10.613849,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.700000,3.513019,10.625135,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.800000,3.413658,10.636421,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.900000,3.314297,10.647708,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.000000,3.214936,10.658994,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.100000,3.259331,10.748599,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.200000,3.303725,10.838205,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.300000,3.348120,10.927810,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.400000,3.392515,11.017416,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.500000,3.436909,11.107021,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.600000,3.481304,11.196626,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.700000,3.525698,11.286232,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.800000,3.570093,11.375837,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.900000,3.614488,11.465442,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.000000,3.658882,11.555048,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.100000,3.703277,11.644653,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.200000,3.747671,11.734258,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.300000,3.792066,11.823864,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.400000,3.836461,11.913469,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.500000,3.880855,12.003074,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.600000,3.847975,12.097514,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.700000,3.815094,12.191954,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.800000,3.782214,12.286394,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.900000,3.749333,12.380833,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.000000,3.716452,12.475273,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.100000,3.683572,12.569713,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.200000,3.650691,12.664153,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
