time_s,from_AP,to_AP,SNR_new_dB,BER_new,Reff_new_Mbps,ho_time_est_s
0.000000,none,7,18.408425,0.000000,0.300000,0.002667
0.500000,7,8,10.054438,0.000731,0.167142,0.004786
1.400000,8,9,10.464505,0.000425,0.213520,0.003747
2.300000,9,10,10.868492,0.000237,0.248143,0.003224
3.200000,10,11,11.266046,0.000127,0.271048,0.002952
4.000000,11,12,7.924709,0.006383,0.001787,0.447621
4.900000,12,13,8.360157,0.004419,0.008675,0.092218
