time_s,from_AP,to_AP,SNR_new_dB,BER_new,Reff_new_Mbps,ho_time_est_s
71.900000,10,11,14.255071,0.000000,0.299971,0.002667
72.500000,11,none,0.000000,0.500000,0.000000,0.000000
72.700000,none,4,6.523695,0.017034,0.000000,2484.403071
73.000000,4,3,12.490908,0.000013,0.296985,0.002694
74.000000,3,2,16.932013,0.000000,0.300000,0.002667
74.200000,2,3,14.051678,0.000000,0.299945,0.002667
75.000000,3,10,10.903588,0.000225,0.250591,0.003192
75.600000,10,11,11.970742,0.000036,0.291416,0.002745
76.300000,11,none,0.000000,0.500000,0.000000,0.000000
76.500000,none,17,4.823060,0.040717,0.000000,750599937895.082642
77.000000,17,10,8.950543,0.002536,0.039335,0.020338
77.100000,10,17,8.246013,0.004882,0.005979,0.133796
77.900000,17,16,14.658882,0.000000,0.299992,0.002667
80.000000,16,none,0.000000,0.500000,0.000000,0.000000
80.200000,none,22,4.522145,0.046179,0.000000,inf
81.000000,22,23,4.729163,0.042382,0.000000,3002399751580.330566
81.100000,23,none,0.000000,0.500000,0.000000,0.000000
81.300000,none,15,6.625151,0.016010,0.000001,1079.960117
82.900000,15,none,0.000000,0.500000,0.000000,0.000000
83.200000,none,23,6.297975,0.019466,0.000000,18027.886668
86.800000,23,16,7.839955,0.006831,0.001246,0.641897
88.200000,16,none,0.000000,0.500000,0.000000,0.000000
88.400000,none,8,4.683515,0.043205,0.000000,6004799503160.661133
90.000000,8,1,6.914078,0.013322,0.000007,121.822272
90.100000,1,8,4.858129,0.040105,0.000000,444799963197.085999
91.500000,8,9,6.404515,0.018292,0.000000,6918.467865
92.400000,9,16,6.860382,0.013797,0.000004,178.959424
93.400000,16,17,9.805772,0.000993,0.135514,0.005903
96.400000,17,16,4.760337,0.041826,0.000000,1847630616357.126709
96.500000,16,none,0.000000,0.500000,0.000000,0.000000
96.600000,none,16,6.570595,0.016555,0.000000,1682.896458
97.300000,16,23,9.397985,0.001586,0.084254,0.009495
98.600000,23,16,4.751986,0.041974,0.000000,2183563455694.786133
99.800000,16,15,13.236921,0.000002,0.299469,0.002671
100.500000,15,8,10.527367,0.000389,0.219687,0.003642
101.600000,8,none,0.000000,0.500000,0.000000,0.000000
101.700000,none,1,7.238828,0.010692,0.000055,14.480675
102.300000,1,none,0.000000,0.500000,0.000000,0.000000
102.700000,none,8,6.661916,0.015649,0.000001,805.505427
106.000000,8,none,0.000000,0.500000,0.000000,0.000000
106.300000,none,1,7.503675,0.008837,0.000247,3.235262
106.900000,1,8,7.045575,0.012209,0.000016,49.407944
107.400000,8,9,13.704156,0.000001,0.299847,0.002668
108.000000,9,none,0.000000,0.500000,0.000000,0.000000
108.300000,none,1,6.928668,0.013195,0.000007,109.913171
108.900000,1,none,0.000000,0.500000,0.000000,0.000000
109.000000,none,8,7.217601,0.010852,0.000049,16.477349
109.200000,8,1,8.429308,0.004156,0.010723,0.074608
109.900000,1,0,10.968298,0.000204,0.254878,0.003139
110.800000,0,none,0.000000,0.500000,0.000000,0.000000
111.000000,none,8,6.045863,0.022437,0.000000,204323.813295
111.100000,8,none,0.000000,0.500000,0.000000,0.000000
111.300000,none,0,5.837456,0.025099,0.000000,1809645.189407
113.600000,0,none,0.000000,0.500000,0.000000,0.000000
113.800000,none,7,7.066683,0.012036,0.000019,42.965026
114.300000,7,0,8.613232,0.003513,0.017970,0.044520
114.900000,0,none,0.000000,0.500000,0.000000,0.000000
115.200000,none,0,8.673982,0.003318,0.021006,0.038085
117.600000,0,none,0.000000,0.500000,0.000000,0.000000
117.800000,none,8,7.109893,0.011688,0.000025,32.418853
118.400000,8,7,15.133658,0.000000,0.299999,0.002667
119.300000,7,8,12.953771,0.000004,0.298938,0.002676
119.800000,8,7,13.884690,0.000000,0.299909,0.002667
