time_s,from_AP,to_AP,SNR_new_dB,BER_new,Reff_new_Mbps,ho_time_est_s
0.000000,none,8,7.495902,0.008888,0.000237,3.370924
0.100000,8,9,18.101841,0.000000,0.300000,0.002667
0.500000,9,none,0.000000,0.500000,0.000000,0.000000
0.700000,none,10,12.193905,0.000023,0.294433,0.002717
0.900000,10,none,0.000000,0.500000,0.000000,0.000000
1.300000,none,15,12.968276,0.000004,0.298974,0.002676
1.700000,15,14,7.320515,0.010093,0.000090,8.921426
2.100000,14,none,0.000000,0.500000,0.000000,0.000000
2.300000,none,15,8.568906,0.003660,0.015964,0.050112
2.700000,15,16,14.710464,0.000000,0.299994,0.002667
3.600000,16,none,0.000000,0.500000,0.000000,0.000000
4.000000,none,17,8.244319,0.004890,0.005945,0.134566
4.700000,17,16,7.234416,0.010725,0.000054,14.873070
4.900000,16,17,10.148494,0.000648,0.178593,0.004479
5.200000,17,none,0.000000,0.500000,0.000000,0.000000
6.100000,none,11,6.463341,0.017664,0.000000,4147.437336
6.200000,11,10,9.300543,0.001764,0.073086,0.010946
6.500000,10,none,0.000000,0.500000,0.000000,0.000000
6.800000,none,11,4.560693,0.045459,0.000000,24019198012642.644531
6.900000,11,10,6.610751,0.016153,0.000001,1212.909208
7.100000,10,11,8.789113,0.002973,0.027718,0.028862
7.200000,11,none,0.000000,0.500000,0.000000,0.000000
7.400000,none,10,6.150483,0.021172,0.000000,72563.329752
7.500000,10,11,10.279321,0.000546,0.193789,0.004128
7.900000,11,none,0.000000,0.500000,0.000000,0.000000
8.200000,none,5,7.521385,0.008722,0.000271,2.948109
8.800000,5,none,0.000000,0.500000,0.000000,0.000000
8.900000,none,5,7.901032,0.006506,0.001619,0.494140
9.200000,5,none,0.000000,0.500000,0.000000,0.000000
9.300000,none,4,12.798746,0.000006,0.298475,0.002680
9.700000,4,3,11.268473,0.000126,0.271157,0.002950
10.300000,3,none,0.000000,0.500000,0.000000,0.000000
10.500000,none,9,6.743470,0.014869,0.000002,427.258742
10.900000,9,8,6.172669,0.020909,0.000000,58557.484675
11.200000,8,none,0.000000,0.500000,0.000000,0.000000
13.000000,none,6,10.551592,0.000376,0.221989,0.003604
13.300000,6,none,0.000000,0.500000,0.000000,0.000000
13.500000,none,7,7.088589,0.011859,0.000021,37.220890
13.600000,7,6,14.829098,0.000000,0.299996,0.002667
13.900000,6,none,0.000000,0.500000,0.000000,0.000000
14.000000,none,6,11.823994,0.000048,0.288731,0.002771
14.800000,6,7,13.606062,0.000001,0.299800,0.002668
15.000000,7,none,0.000000,0.500000,0.000000,0.000000
15.100000,none,6,11.986005,0.000035,0.291660,0.002743
15.500000,6,none,0.000000,0.500000,0.000000,0.000000
15.700000,none,6,9.492880,0.001427,0.095677,0.008361
15.900000,6,none,0.000000,0.500000,0.000000,0.000000
16.700000,none,6,5.761429,0.026117,0.000000,4172859.077677
17.200000,6,none,0.000000,0.500000,0.000000,0.000000
17.500000,none,6,7.935849,0.006326,0.001871,0.427483
17.700000,6,7,8.258964,0.004828,0.006246,0.128080
18.800000,7,6,7.620933,0.008095,0.000450,1.777348
19.000000,6,none,0.000000,0.500000,0.000000,0.000000
19.600000,none,6,13.961045,0.000000,0.299927,0.002667
20.600000,6,none,0.000000,0.500000,0.000000,0.000000
20.800000,none,6,9.451089,0.001496,0.090588,0.008831
21.000000,6,7,14.826611,0.000000,0.299996,0.002667
22.000000,7,none,0.000000,0.500000,0.000000,0.000000
23.400000,none,3,4.906354,0.039271,0.000000,222399981598.542999
23.600000,3,none,0.000000,0.500000,0.000000,0.000000
23.800000,none,4,10.519934,0.000393,0.218973,0.003653
23.900000,4,none,0.000000,0.500000,0.000000,0.000000
24.100000,none,10,7.032975,0.012312,0.000015,53.741495
24.300000,10,9,8.936335,0.002573,0.038208,0.020938
24.600000,9,none,0.000000,0.500000,0.000000,0.000000
25.000000,none,10,9.694002,0.001134,0.121078,0.006607
25.500000,10,none,0.000000,0.500000,0.000000,0.000000
25.900000,none,10,11.507358,0.000084,0.280405,0.002853
26.300000,10,none,0.000000,0.500000,0.000000,0.000000
26.600000,none,9,4.857556,0.040115,0.000000,444799963197.085999
26.700000,9,none,0.000000,0.500000,0.000000,0.000000
27.200000,none,16,13.887164,0.000000,0.299910,0.002667
27.400000,16,none,0.000000,0.500000,0.000000,0.000000
27.800000,none,9,9.517883,0.001388,0.098761,0.008100
28.400000,9,none,0.000000,0.500000,0.000000,0.000000
28.500000,none,8,11.206510,0.000140,0.268254,0.002982
28.900000,8,none,0.000000,0.500000,0.000000,0.000000
29.300000,none,15,7.037243,0.012277,0.000015,52.229551
29.400000,15,none,0.000000,0.500000,0.000000,0.000000
29.700000,none,16,4.533549,0.045965,0.000000,inf
30.000000,16,15,11.129536,0.000158,0.264328,0.003027
30.100000,15,none,0.000000,0.500000,0.000000,0.000000
30.200000,none,16,4.459653,0.047358,0.000000,inf
30.300000,16,none,0.000000,0.500000,0.000000,0.000000
30.400000,none,15,9.428958,0.001533,0.087929,0.009098
30.900000,15,none,0.000000,0.500000,0.000000,0.000000
