time_s,from_AP,to_AP,SNR_new_dB,BER_new,Reff_new_Mbps,ho_time_est_s
90.400000,none,4,17.787854,0.000000,0.300000,0.002667
90.700000,4,none,0.000000,0.500000,0.000000,0.000000
96.900000,none,0,21.680314,0.000000,0.300000,0.002667
97.100000,0,none,0.000000,0.500000,0.000000,0.000000
101.300000,none,3,19.185335,0.000000,0.300000,0.002667
101.700000,3,none,0.000000,0.500000,0.000000,0.000000
105.600000,none,1,17.667144,0.000000,0.300000,0.002667
105.800000,1,none,0.000000,0.500000,0.000000,0.000000
108.000000,none,3,19.461601,0.000000,0.300000,0.002667
108.100000,3,none,0.000000,0.500000,0.000000,0.000000
113.100000,none,0,21.017782,0.000000,0.300000,0.002667
113.400000,0,none,0.000000,0.500000,0.000000,0.000000
113.500000,none,0,18.601481,0.000000,0.300000,0.002667
113.800000,0,none,0.000000,0.500000,0.000000,0.000000
115.500000,none,0,18.223892,0.000000,0.300000,0.002667
115.600000,0,none,0.000000,0.500000,0.000000,0.000000
117.600000,none,0,17.499827,0.000000,0.300000,0.002667
118.000000,0,none,0.000000,0.500000,0.000000,0.000000
