time_s,from_AP,to_AP,SNR_new_dB,BER_new,Reff_new_Mbps,ho_time_est_s
83.200000,none,23,6.297975,0.019466,0.000000,18027.886668
86.800000,23,16,7.839955,0.006831,0.001246,0.641897
88.200000,16,none,0.000000,0.500000,0.000000,0.000000
88.400000,none,8,4.683515,0.043205,0.000000,6004799503160.661133
90.000000,8,1,6.914078,0.013322,0.000007,121.822272
90.100000,1,8,4.858129,0.040105,0.000000,444799963197.085999
91.400000,8,9,6.722905,0.015063,0.000002,500.280971
92.400000,9,16,6.860382,0.013797,0.000004,178.959424
93.300000,16,17,7.143606,0.011422,0.000031,26.129198
96.400000,17,16,4.760337,0.041826,0.000000,1847630616357.126709
96.500000,16,none,0.000000,0.500000,0.000000,0.000000
96.600000,none,16,6.570595,0.016555,0.000000,1682.896458
97.300000,16,23,9.397985,0.001586,0.084254,0.009495
98.600000,23,16,4.751986,0.041974,0.000000,2183563455694.786133
99.700000,16,15,8.806007,0.002924,0.028812,0.027766
100.500000,15,8,10.527367,0.000389,0.219687,0.003642
101.600000,8,none,0.000000,0.500000,0.000000,0.000000
101.700000,none,1,7.238828,0.010692,0.000055,14.480675
102.300000,1,none,0.000000,0.500000,0.000000,0.000000
102.700000,none,8,6.661916,0.015649,0.000001,805.505427
106.000000,8,none,0.000000,0.500000,0.000000,0.000000
106.300000,none,1,7.503675,0.008837,0.000247,3.235262
106.800000,1,8,5.654321,0.027593,0.000000,14040255.148739
107.300000,8,9,10.913773,0.000221,0.251285,0.003184
108.000000,9,none,0.000000,0.500000,0.000000,0.000000
108.300000,none,1,6.928668,0.013195,0.000007,109.913171
108.900000,1,none,0.000000,0.500000,0.000000,0.000000
109.000000,none,8,7.217601,0.010852,0.000049,16.477349
109.200000,8,1,8.429308,0.004156,0.010723,0.074608
109.900000,1,0,10.968298,0.000204,0.254878,0.003139
110.800000,0,none,0.000000,0.500000,0.000000,0.000000
111.000000,none,8,6.045863,0.022437,0.000000,204323.813295
111.100000,8,none,0.000000,0.500000,0.000000,0.000000
111.300000,none,0,5.837456,0.025099,0.000000,1809645.189407
113.500000,0,1,4.585292,0.045003,0.000000,24019198012642.644531
113.600000,1,none,0.000000,0.500000,0.000000,0.000000
113.800000,none,7,7.066683,0.012036,0.000019,42.965026
114.300000,7,0,8.613232,0.003513,0.017970,0.044520
114.900000,0,none,0.000000,0.500000,0.000000,0.000000
115.200000,none,0,8.673982,0.003318,0.021006,0.038085
117.600000,0,none,0.000000,0.500000,0.000000,0.000000
117.800000,none,8,7.109893,0.011688,0.000025,32.418853
118.300000,8,7,11.642492,0.000067,0.284438,0.002813
119.300000,7,8,12.953771,0.000004,0.298938,0.002676
119.800000,8,7,13.884690,0.000000,0.299909,0.002667
