time_s,from_AP,to_AP,SNR_new_dB,BER_new,Reff_new_Mbps,ho_time_est_s
1.700000,none,0,16.743491,0.000000,0.300000,0.002667
3.700000,0,none,0.000000,0.500000,0.000000,0.000000
7.100000,none,2,17.594478,0.000000,0.300000,0.002667
9.000000,2,none,0.000000,0.500000,0.000000,0.000000
12.400000,none,4,17.173364,0.000000,0.300000,0.002667
14.400000,4,none,0.000000,0.500000,0.000000,0.000000
