time_s,from_AP,to_AP,SNR_new_dB,BER_new,Reff_new_Mbps
0.300000,none,0,23.258386,0.000000,0.300000
0.500000,0,none,0.000000,0.500000,0.000000
0.900000,none,2,18.800241,0.000000,0.300000
1.200000,2,none,0.000000,0.500000,0.000000
1.600000,none,4,21.502738,0.000000,0.300000
1.800000,4,none,0.000000,0.500000,0.000000
