time_s,from_AP,to_AP,SNR_new_dB,BER_new,Reff_new_Mbps,ho_time_est_s
100.500000,none,5,18.790383,0.000000,0.300000,0.002667
100.700000,5,none,0.000000,0.500000,0.000000,0.000000
107.900000,none,5,18.277933,0.000000,0.300000,0.002667
108.200000,5,none,0.000000,0.500000,0.000000,0.000000
108.600000,none,5,20.538574,0.000000,0.300000,0.002667
108.800000,5,none,0.000000,0.500000,0.000000,0.000000
113.600000,none,5,17.655496,0.000000,0.300000,0.002667
113.800000,5,none,0.000000,0.500000,0.000000,0.000000
113.900000,none,5,21.626678,0.000000,0.300000,0.002667
114.100000,5,none,0.000000,0.500000,0.000000,0.000000
117.800000,none,5,20.963625,0.000000,0.300000,0.002667
118.100000,5,none,0.000000,0.500000,0.000000,0.000000
119.200000,none,5,22.982047,0.000000,0.300000,0.002667
119.400000,5,none,0.000000,0.500000,0.000000,0.000000
