time_s,from_AP,to_AP,SNR_new_dB,BER_new,Reff_new_Mbps,ho_time_est_s
110.500000,none,4,19.185232,0.000000,0.300000,0.002667
110.800000,4,none,0.000000,0.500000,0.000000,0.000000
111.700000,none,4,20.326804,0.000000,0.300000,0.002667
111.800000,4,none,0.000000,0.500000,0.000000,0.000000
112.100000,none,4,17.821980,0.000000,0.300000,0.002667
112.200000,4,none,0.000000,0.500000,0.000000,0.000000
112.800000,none,4,20.476562,0.000000,0.300000,0.002667
113.000000,4,none,0.000000,0.500000,0.000000,0.000000
113.500000,none,4,19.321102,0.000000,0.300000,0.002667
113.700000,4,none,0.000000,0.500000,0.000000,0.000000
116.800000,none,4,17.356323,0.000000,0.300000,0.002667
116.900000,4,none,0.000000,0.500000,0.000000,0.000000
119.000000,none,5,21.037442,0.000000,0.300000,0.002667
119.200000,5,none,0.000000,0.500000,0.000000,0.000000
