time_s,from_AP,to_AP,SNR_new_dB,BER_new,Reff_new_Mbps,ho_time_est_s
46.600000,none,14,5.456925,0.030442,0.000000,146920787.432670
47.200000,14,13,7.872264,0.006658,0.001433,0.558277
47.700000,13,none,0.000000,0.500000,0.000000,0.000000
49.800000,none,12,4.894175,0.039481,0.000000,263947230908.160950
51.500000,12,none,0.000000,0.500000,0.000000,0.000000
52.400000,none,6,6.164607,0.021004,0.000000,63290.347843
52.900000,6,none,0.000000,0.500000,0.000000,0.000000
53.900000,none,12,7.517263,0.008749,0.000266,3.012351
54.600000,12,none,0.000000,0.500000,0.000000,0.000000
55.300000,none,13,6.617064,0.016090,0.000001,1152.615195
56.000000,13,none,0.000000,0.500000,0.000000,0.000000
56.100000,none,13,8.131315,0.005384,0.003995,0.200242
56.900000,13,none,0.000000,0.500000,0.000000,0.000000
57.600000,none,13,5.925650,0.023950,0.000000,705156.625966
58.400000,13,14,10.348122,0.000498,0.201381,0.003973
59.500000,14,13,4.602360,0.044687,0.000000,24019198012642.644531
61.100000,13,14,5.233556,0.033869,0.000000,2495760392.003600
61.800000,14,none,0.000000,0.500000,0.000000,0.000000
62.800000,none,14,4.547826,0.045699,0.000000,24019198012642.644531
64.000000,14,13,10.445888,0.000436,0.211640,0.003780
64.200000,13,14,6.323116,0.019185,0.000000,14329.220184
64.700000,14,none,0.000000,0.500000,0.000000,0.000000
66.500000,none,14,7.803912,0.007028,0.001063,0.752428
66.600000,14,none,0.000000,0.500000,0.000000,0.000000
67.300000,none,8,7.154099,0.011340,0.000033,24.450338
68.600000,8,none,0.000000,0.500000,0.000000,0.000000
69.500000,none,1,7.894407,0.006541,0.001574,0.508131
71.400000,1,0,11.827144,0.000048,0.288796,0.002770
72.200000,0,none,0.000000,0.500000,0.000000,0.000000
73.600000,none,0,7.370720,0.009737,0.000120,6.690308
74.400000,0,none,0.000000,0.500000,0.000000,0.000000
75.000000,none,6,6.347714,0.018912,0.000000,11470.819731
76.600000,6,7,9.347720,0.001676,0.078414,0.010202
77.800000,7,none,0.000000,0.500000,0.000000,0.000000
78.500000,none,7,4.493666,0.046715,0.000000,inf
79.300000,7,6,6.881263,0.013611,0.000005,153.928078
79.500000,6,none,0.000000,0.500000,0.000000,0.000000
79.800000,none,7,8.024273,0.005886,0.002668,0.299890
81.400000,7,none,0.000000,0.500000,0.000000,0.000000
84.400000,none,0,5.490765,0.029942,0.000000,97227971.229933
84.700000,0,none,0.000000,0.500000,0.000000,0.000000
86.900000,none,0,6.458349,0.017716,0.000000,4329.467502
88.000000,0,none,0.000000,0.500000,0.000000,0.000000
88.900000,none,6,6.199429,0.020595,0.000000,45317.512627
90.000000,6,none,0.000000,0.500000,0.000000,0.000000
90.200000,none,7,5.938907,0.023780,0.000000,613527.486595
92.000000,7,none,0.000000,0.500000,0.000000,0.000000
92.100000,none,7,5.531506,0.029346,0.000000,59483643.959540
92.700000,7,none,0.000000,0.500000,0.000000,0.000000
93.500000,none,7,5.258909,0.033469,0.000000,1792611240.588301
93.600000,7,none,0.000000,0.500000,0.000000,0.000000
93.800000,none,8,8.886089,0.002704,0.034384,0.023266
95.000000,8,none,0.000000,0.500000,0.000000,0.000000
95.300000,none,8,4.675066,0.043358,0.000000,6004799503160.661133
95.500000,8,none,0.000000,0.500000,0.000000,0.000000
98.300000,none,2,5.041272,0.036989,0.000000,33175687862.766079
100.700000,2,none,0.000000,0.500000,0.000000,0.000000
101.900000,none,7,5.640745,0.027783,0.000000,16424292.909654
102.100000,7,none,0.000000,0.500000,0.000000,0.000000
103.500000,none,6,5.264744,0.033378,0.000000,1661768231.122364
103.600000,6,none,0.000000,0.500000,0.000000,0.000000
104.800000,none,6,6.849471,0.013894,0.000004,193.729545
105.200000,6,none,0.000000,0.500000,0.000000,0.000000
106.800000,none,1,4.520732,0.046205,0.000000,inf
107.700000,1,none,0.000000,0.500000,0.000000,0.000000
108.300000,none,7,5.214655,0.034169,0.000000,3198721269.495624
109.300000,7,6,10.630558,0.000336,0.229195,0.003490
110.500000,6,7,9.096755,0.002186,0.052083,0.015360
111.500000,7,none,0.000000,0.500000,0.000000,0.000000
111.700000,none,6,6.861190,0.013789,0.000004,177.914994
112.400000,6,none,0.000000,0.500000,0.000000,0.000000
113.100000,none,0,6.561378,0.016649,0.000000,1815.704196
114.000000,0,none,0.000000,0.500000,0.000000,0.000000
114.100000,none,0,4.535002,0.045938,0.000000,inf
115.300000,0,1,11.023549,0.000187,0.258310,0.003097
116.000000,1,none,0.000000,0.500000,0.000000,0.000000
117.400000,none,7,8.874900,0.002734,0.033567,0.023833
117.800000,7,none,0.000000,0.500000,0.000000,0.000000
118.400000,none,1,8.714595,0.003193,0.023228,0.034442
118.700000,1,none,0.000000,0.500000,0.000000,0.000000
119.400000,none,7,6.961473,0.012913,0.000009,87.434832
119.800000,7,6,10.369219,0.000484,0.203648,0.003928
