time_s,from_AP,to_AP,SNR_new_dB,BER_new,Reff_new_Mbps,ho_time_est_s
98.600000,12,none,0.000000,0.500000,0.000000,0.000000
98.800000,none,19,5.218248,0.034112,0.000000,3051219259.736109
99.300000,19,none,0.000000,0.500000,0.000000,0.000000
99.500000,none,12,6.761489,0.014700,0.000002,372.526748
99.700000,12,11,11.061912,0.000176,0.260573,0.003070
101.600000,11,18,8.151335,0.005294,0.004296,0.186230
102.600000,18,17,13.934499,0.000000,0.299921,0.002667
103.900000,17,none,0.000000,0.500000,0.000000,0.000000
104.000000,none,24,6.118186,0.021557,0.000000,99466.514996
104.200000,24,17,7.136074,0.011481,0.000029,27.410742
105.400000,17,10,4.868439,0.039926,0.000000,381257111311.788025
105.800000,10,9,9.372525,0.001631,0.081276,0.009843
109.000000,9,2,10.044116,0.000741,0.165863,0.004823
109.200000,2,9,9.272229,0.001818,0.069965,0.011434
109.900000,9,2,10.304126,0.000528,0.196560,0.004070
111.000000,2,1,5.994146,0.023081,0.000000,345897.293769
111.100000,1,2,5.077109,0.036396,0.000000,20269365411.512779
111.500000,2,9,8.492595,0.003925,0.012905,0.061990
111.600000,9,2,8.765655,0.003041,0.026246,0.030481
112.500000,2,none,0.000000,0.500000,0.000000,0.000000
112.600000,none,9,6.360116,0.018775,0.000000,10261.899688
114.800000,9,8,8.521528,0.003823,0.014008,0.057110
115.400000,8,1,8.834171,0.002845,0.030699,0.026060
116.300000,1,2,14.263490,0.000000,0.299971,0.002667
116.900000,2,1,16.107515,0.000000,0.300000,0.002667
117.700000,1,8,7.555171,0.008505,0.000323,2.475175
119.000000,8,none,0.000000,0.500000,0.000000,0.000000
119.100000,none,8,4.499176,0.046611,0.000000,inf
