time_s,ue_x,ue_y,serving_AP,SNR_AP0_dB,SNR_AP1_dB,SNR_AP2_dB,SNR_AP3_dB,SNR_AP4_dB,SNR_AP5_dB
5.600000,3.650688,3.687202,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.700000,3.749496,3.970464,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.800000,3.848303,4.253725,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.900000,3.947111,4.536987,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.000000,4.045919,4.820248,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.100000,3.877867,5.068760,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.200000,3.709814,5.317273,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.300000,3.541762,5.565785,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.400000,3.373709,5.814298,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.500000,3.205657,6.062810,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.600000,3.486722,5.957916,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.700000,3.767786,5.853022,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.800000,4.048850,5.748128,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.900000,4.329915,5.643234,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.000000,4.610979,5.538339,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.100000,4.868470,5.384395,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.200000,5.125960,5.230451,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.300000,5.383450,5.076507,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.400000,5.640940,4.922563,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.500000,5.898431,4.768620,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.600000,6.126704,4.963277,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.700000,6.354977,5.157934,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.800000,6.583250,5.352591,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.900000,6.811523,5.547249,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.000000,7.039796,5.741906,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.100000,6.814659,5.543630,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.200000,6.589522,5.345354,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.300000,6.364385,5.147078,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.400000,6.139248,4.948802,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.500000,5.914111,4.750526,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.600000,6.202384,4.833586,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.700000,6.490656,4.916646,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.800000,6.778929,4.999706,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.900000,7.067201,5.082766,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.000000,7.355474,5.165826,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.100000,7.648200,5.100165,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.200000,7.940926,5.034504,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.300000,8.233652,4.968842,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.400000,8.526378,4.903181,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.500000,8.819104,4.837519,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.600000,8.544731,4.716196,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.700000,8.270358,4.594872,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.800000,7.995985,4.473548,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.900000,7.721612,4.352224,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.000000,7.447239,4.230901,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.100000,7.742847,4.179756,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.200000,8.038456,4.128612,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.300000,8.334064,4.077468,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.400000,8.629672,4.026323,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.500000,8.925280,3.975179,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.600000,8.890052,4.273103,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.700000,8.854823,4.571028,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.800000,8.819594,4.868952,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.900000,8.784365,5.166876,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.000000,8.749136,5.464801,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.100000,8.543767,5.683487,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.200000,8.338399,5.902174,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.300000,8.133030,6.120860,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.400000,7.927662,6.339546,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.500000,7.722293,6.558233,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.600000,7.675705,6.261872,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.700000,7.629117,5.965512,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.800000,7.582530,5.669151,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.900000,7.535942,5.372791,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.000000,7.489354,5.076430,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.100000,7.363660,4.804031,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.200000,7.237966,4.531633,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.300000,7.112273,4.259234,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.400000,6.986579,3.986835,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.500000,6.860885,3.714436,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.600000,6.602947,3.561244,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.700000,6.345009,3.408052,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.800000,6.087070,3.254860,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12.900000,5.829132,3.101668,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.000000,5.571193,2.948476,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.100000,5.695124,2.675271,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.200000,5.819056,2.402066,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.300000,5.942987,2.128861,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.400000,6.066918,1.855655,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.500000,6.190849,1.582450,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.600000,6.111720,1.293074,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.700000,6.032591,1.003698,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.800000,5.953462,0.714321,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.900000,5.874334,0.424945,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.000000,5.795205,0.135569,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.100000,6.033358,0.318005,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.200000,6.271511,0.500442,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.300000,6.509664,0.682879,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.400000,6.747817,0.865315,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.500000,6.985970,1.047752,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.600000,7.262894,0.932369,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.700000,7.539818,0.816987,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.800000,7.816742,0.701604,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.900000,8.093666,0.586221,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.000000,8.370590,0.470839,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.100000,8.557007,0.705888,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.200000,8.743425,0.940938,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.300000,8.929843,1.175988,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.400000,9.116261,1.411038,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.500000,9.302679,1.646087,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.600000,9.602535,1.655359,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.700000,9.902392,1.664631,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.800000,9.797751,1.673903,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.900000,9.497894,1.683175,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.000000,9.198038,1.692446,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.100000,9.104777,1.977582,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.200000,9.011516,2.262718,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.300000,8.918256,2.547854,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.400000,8.824995,2.832990,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.500000,8.731734,3.118126,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.600000,8.854229,2.844273,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.700000,8.976723,2.570421,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.800000,9.099218,2.296569,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.900000,9.221712,2.022716,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.000000,9.344207,1.748864,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.100000,9.410538,2.041439,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.200000,9.476870,2.334014,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.300000,9.543201,2.626589,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.400000,9.609533,2.919164,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.500000,9.675864,3.211739,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.600000,9.689116,2.912032,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.700000,9.702367,2.612325,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.800000,9.715618,2.312617,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.900000,9.728870,2.012910,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.000000,9.742121,1.713203,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.100000,9.904521,1.965446,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.200000,9.933079,2.217688,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.300000,9.770679,2.469930,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.400000,9.608279,2.722173,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.500000,9.445879,2.974415,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
