time_s,from_AP,to_AP,SNR_new_dB,BER_new,Reff_new_Mbps,ho_time_est_s
0.000000,none,7,18.408425,0.000000,0.300000,0.002667
1.400000,7,8,8.791170,0.002967,0.027850,0.028725
4.000000,8,9,7.924709,0.006383,0.001787,0.447621
6.700000,9,10,8.360157,0.004419,0.008675,0.092218
9.400000,10,11,8.791170,0.002967,0.027850,0.028725
12.100000,11,12,9.217437,0.001927,0.064102,0.012480
14.700000,12,13,8.360157,0.004419,0.008675,0.092218
