time_s,from_AP,to_AP,SNR_new_dB,BER_new,Reff_new_Mbps,ho_time_est_s
0.600000,none,0,18.006334,0.000000,0.300000,0.002667
1.300000,0,none,0.000000,0.500000,0.000000,0.000000
2.400000,none,2,18.800241,0.000000,0.300000,0.002667
3.000000,2,none,0.000000,0.500000,0.000000,0.000000
4.200000,none,4,19.550975,0.000000,0.300000,0.002667
4.800000,4,none,0.000000,0.500000,0.000000,0.000000
