time_s,from_AP,to_AP,SNR_new_dB,BER_new,Reff_new_Mbps,ho_time_est_s
0.800000,none,10,16.923303,0.000000,0.300000,0.002667
2.100000,10,none,0.000000,0.500000,0.000000,0.000000
3.800000,none,17,17.218975,0.000000,0.300000,0.002667
5.300000,17,none,0.000000,0.500000,0.000000,0.000000
9.700000,none,18,17.229520,0.000000,0.300000,0.002667
11.400000,18,none,0.000000,0.500000,0.000000,0.000000
12.700000,none,18,17.004874,0.000000,0.300000,0.002667
14.500000,18,none,0.000000,0.500000,0.000000,0.000000
15.700000,none,18,17.158729,0.000000,0.300000,0.002667
17.800000,18,none,0.000000,0.500000,0.000000,0.000000
18.400000,none,18,16.685987,0.000000,0.300000,0.002667
19.500000,18,none,0.000000,0.500000,0.000000,0.000000
19.700000,none,18,16.755722,0.000000,0.300000,0.002667
20.100000,18,none,0.000000,0.500000,0.000000,0.000000
27.000000,none,17,17.230915,0.000000,0.300000,0.002667
27.100000,17,none,0.000000,0.500000,0.000000,0.000000
28.800000,none,24,17.237010,0.000000,0.300000,0.002667
30.700000,24,none,0.000000,0.500000,0.000000,0.000000
36.500000,none,25,17.411722,0.000000,0.300000,0.002667
38.000000,25,none,0.000000,0.500000,0.000000,0.000000
42.400000,none,18,17.574163,0.000000,0.300000,0.002667
44.500000,18,none,0.000000,0.500000,0.000000,0.000000
48.100000,none,17,16.982079,0.000000,0.300000,0.002667
48.800000,17,none,0.000000,0.500000,0.000000,0.000000
52.800000,none,18,17.259115,0.000000,0.300000,0.002667
56.900000,18,none,0.000000,0.500000,0.000000,0.000000
65.200000,none,25,16.750798,0.000000,0.300000,0.002667
66.000000,25,none,0.000000,0.500000,0.000000,0.000000
68.300000,none,18,16.915557,0.000000,0.300000,0.002667
69.800000,18,none,0.000000,0.500000,0.000000,0.000000
77.500000,none,9,16.914023,0.000000,0.300000,0.002667
79.400000,9,none,0.000000,0.500000,0.000000,0.000000
79.700000,none,9,17.039014,0.000000,0.300000,0.002667
81.000000,9,none,0.000000,0.500000,0.000000,0.000000
87.400000,none,10,17.674293,0.000000,0.300000,0.002667
89.600000,10,none,0.000000,0.500000,0.000000,0.000000
90.400000,none,9,17.673132,0.000000,0.300000,0.002667
92.700000,9,none,0.000000,0.500000,0.000000,0.000000
98.600000,none,8,17.679646,0.000000,0.300000,0.002667
100.500000,8,none,0.000000,0.500000,0.000000,0.000000
100.600000,none,8,17.463997,0.000000,0.300000,0.002667
102.000000,8,none,0.000000,0.500000,0.000000,0.000000
106.700000,none,8,17.248445,0.000000,0.300000,0.002667
108.700000,8,none,0.000000,0.500000,0.000000,0.000000
113.500000,none,8,17.403826,0.000000,0.300000,0.002667
114.700000,8,none,0.000000,0.500000,0.000000,0.000000
115.700000,none,7,16.969928,0.000000,0.300000,0.002667
116.600000,7,none,0.000000,0.500000,0.000000,0.000000
118.800000,none,0,17.690244,0.000000,0.300000,0.002667
